idtwitter,subj,pos,neg,iro,top,TEXT
3.92E+17,1,1,0,0,0,@DiceBX Salute!
1.57E+17,1,1,0,0,1,@diodatopirone #La compostezza del governo #Monti è sinonimo di ritrovata serietà politica e di governo.
1.87E+17,1,1,0,0,0,"@DodoMolinari mamma mia Dodo, tutto lo stadio che cantava oi vita oi vita mia!!! Uno spettacolo!!!!"
3.96E+17,1,1,0,0,0,"@drews_vojce tranquilla, che non è niente. sul serio."
3.93E+17,1,1,0,0,0,@ecate74 ahahahahha certo certo!!!!
1.37E+17,1,1,0,1,1,@EdoardoCamurri Avrai apprezzato il titolo di Agorà di questa mattina. Governo Monti: dieci e loden.
3.92E+17,1,1,0,0,0,@ehisoul in caso qualche volta facciamo la web :) Hai Ovo?
3.92E+17,1,1,0,0,0,@ehyhoran FERMI TUTTI ho trovato un'altra persona a cui piace Fallen **
1.35E+17,1,1,0,0,1,@Elena2020 beh se arriva Mario #Monti ci sara' un interlocutore importante in più
3.93E+17,1,1,0,0,0,"@elibuoss ahahahah si, di minor importanza ma ci sono"
1.86E+17,1,1,0,0,0,"@elilpds @supersantos_ Rappresentate due mie passioni, Roma e la Sicilia: non può essere solo un caso ma è un segno del destino olé"
1.93E+17,1,1,0,0,1,"@EmilyBasile Ilvo Diamanti sta giustamente dicendo che riavvicina la gente alla politica,della quale #Grillo entrerà a far parte con 1 part."
3.92E+17,1,1,0,0,0,"@englishipster si, perché i miei non hanno la macchina.Si in effetti, però rimane sempre bellissimo, perché? Io lo bacerei comunque lol."
3.96E+17,1,1,0,0,0,@erykaluna Fantasia sorridereE poter dire c era una volta. Con tanti occhi diversiInvisibili
1.87E+17,1,1,0,0,0,@EzioGreggio Grazie al mio CATANIA e una grande JUVE il campionato è ufficialmente RIAPERTO...
1.93E+17,1,1,0,0,1,@fabvix1971 hanno una fottuta paura è tutto li il discorso. #Grillo è l'ultima alternativa..poi rimane la #rivoluzione
1.93E+17,1,1,0,0,0,@FedeCanadian Hey ciao anche se non ti conosco....se hai bisogno io ci sono. Sappi che ti sono vicina. <3 =) Fatti forza.
1.88E+17,1,1,0,0,0,@FilippoNegroni Hai fatto bene zio!
1.37E+17,1,1,0,1,1,@flavia_marzano Mario Monti dice le parolacce
3.96E+17,1,1,0,0,0,@FlyWithVilu @JorgeyTini97 FAI BENE xD
1.92E+17,1,1,0,0,0,@FOrizio dai forza fatti coraggio il topo e' sempre cn te anche quando non lo puoi vedere ! Appena vado all'ikea gli compro la fidanzata !!
3.93E+17,1,1,0,0,0,@FrancescoCrema ma se sei bello come il sole!
1.35E+17,1,1,0,0,1,@frankiehinrgmc Enzo Mari non sarebbe male con Mario Monti. La politica e l'economia sarebbero piú belle...e forse semplici.
1.40E+17,1,1,0,0,1,@fsoro ad #agendadigitale sarebbe un ottimo inizio per questo governo #Monti. Servono competenze e persone giovani!
3.96E+17,1,1,0,0,0,@GassmanGassmann Che bella!!!!!!!!!!!!!! pic.twitter.com/Jk8ZB5rl6H
1.87E+17,1,1,0,0,0,@Gavigae grazie grazie U____U
3.93E+17,1,1,0,0,0,@Ghibli_Italia non ci crederai ma l'ho trovato e mo me lo vedo subitooooooooooooo caspita so contento #nausicaadellavalledelvento
3.92E+17,1,1,0,0,0,@Giro_Scorpione grazie!! :))
3.92E+17,1,1,0,0,0,@Giuliettahmatt ti seguo! :)
1.92E+17,1,1,0,0,0,"@GiulsDocimo_ hahahaha seriamente,quanto love!"
3.97E+17,1,1,0,0,0,@Groargirl haha grandissima :) sempre una vincita è uu
1.89E+17,1,1,0,0,0,@guidomeda hai rotto le balle con sta storia della suoneria. Ahah scherzo sei un Figo ;) sempre simpaticissimo ;)
1.90E+17,1,1,0,0,0,@gylledgerlife Si xD Mi sentivo realizzata xDDD Cosa fa fare essere una Angel uu
3.93E+17,1,1,0,0,0,@Hamsik_Official bellissimo Marek ;-)
3.95E+17,1,1,0,1,0,@harryalbgdr umh..a me della foto piace il costume *annuisce ridendo*
1.93E+17,1,1,0,0,0,@hazalornek Grazie tante cara mia.
1.94E+17,1,1,0,0,0,@heeyou_ haha grazie mille :)
3.97E+17,1,1,0,0,0,@HiteckhMain mhmh ~ *annuisce entrando piano nell'appartamento* finalmente al caldo~
3.92E+17,1,1,0,0,0,@Ichnusa7 @concordo giusto! ma anche una riforma elettorale(I have a dream)a partire dall'elettorato...
1.43E+17,1,1,0,0,1,@Idvstaff @tweetpolitica sicuramente il #Governo #Monti e' meglio dei due precedenti.
1.35E+17,1,1,0,0,1,"@Idvstaff un appello ad appoggiare il governo Monti, per adesso no elezioni, grazie #laresadeiconti"
3.93E+17,1,1,0,0,0,@IlariaSolazzo grazie Ilaria un bacio a te
3.97E+17,1,1,0,0,0,@imamiixer appena me ne sono accorta l'ho cancellato subito ahahhah invece jasy non ci avevo fatto proprio caso ahhaha
3.95E+17,1,1,0,0,0,@Istoreco finisce su Repubblica. Siamo semplicemente dei grandi. http://www.repubblica.it/cultura/2013/10/30/news/siti_web_caduti_prima_guerra_mondiale-69763179/ … via @repubblicait
1.96E+17,1,1,0,0,1,@italicmrwolf #Grillo fa bene a porre questione. Euro vantaggio assoluto solo per tedeschi. Ridiscutere i trattati unica soluzione
3.93E+17,1,1,0,0,0,@itshoraaan @Harry_Styles il giovedì abbiamo rotazioneee hahah
1.92E+17,1,1,0,0,0,"@IvanLjubicic1 Grande Ljubo, sei stato veramente un signor giocatore!!! #grazie"
3.92E+17,1,1,0,0,0,"@jadepiper4 dovrebbe essere tranquillo questa settimana , non si vedono agitazioni sindacali all orizzonte"
3.92E+17,1,1,0,0,0,@javaadseitruzzo grazie mille. c:
3.97E+17,1,1,0,1,0,@jawisoath vabbè ti salto sopra io uu.
1.90E+17,1,1,0,0,0,@jmilanese tutto bennee bambino!
1.87E+17,1,1,0,0,0,@JunyCougar ci prepariamo per tornare a Roma e come sempre @Chantaltomas non trova nulla ! É adorabile XD
3.92E+17,1,1,0,0,0,"@justinlimagdr *sorride e lo ribacia, annusa le rose* oddio quanto profumano"
1.92E+17,1,1,0,0,0,@KissByBiaggia anche io *u* che buone jhgdsjk
3.93E+17,1,1,0,0,0,@l0uisvans_ l'icon è stupenda e il resto mi piace c;
1.93E+17,1,1,0,0,1,"@laccio #Grillo non e' il movimento 5 stelle . Le persone che tengono in vita i vari meetup lo fanno gratis , hanno idee & tanto cervello ."
3.92E+17,1,1,0,0,0,"@larrysmjle aww ti ringrazio, ma non è così lol :)"
3.93E+17,1,1,0,0,0,@laseomante @sivvia carina quella in peluche.. :-)
1.95E+17,1,1,0,0,0,@LaSere83 sto anche facendo pausa con yogurt...ottimo parlare di ste cose...#solocosebelle e buone!!!yeeesss ma venite in camper?
3.96E+17,1,1,0,1,0,"@Leggen_Daria @AntonioMatto: @Leggen_Daria Beh,se non altro sono tecnologici..... #hitechparents"
1.92E+17,1,1,0,0,0,@Librinnovando Fantastico! vi seguirò dal lavoro! :) e potrei anche proporre di proiettarvi su schermo in biblioteca! #librinnovando
3.92E+17,1,1,0,0,0,@LinaOspino24 *.* si si :*
1.91E+17,1,1,0,0,0,@LisaLoveSonohra Grazie mille :))
1.94E+17,1,1,0,0,0,"@LooollyBiebs A chi non piace quando scherzo? Alla mia profe D: ahahahaha. Ok,grazie,ti amo."
3.97E+17,1,1,0,0,0,@louispllgdr naturalmente uu *ride*
1.96E+17,1,1,0,0,0,@Love_far_away Le voglio bene mi mancava...
1.92E+17,1,1,0,0,0,@Loveisfragil non avevo fatto caso al tuo nuovo nome akldl inutile dire che mi piace da morire
1.87E+17,1,1,0,0,0,@LowLowNSP anche al posto tuo? Ahahahahah
1.89E+17,1,1,0,0,0,@LucaVettraino grazie mille e buona Pasqua !!
1.95E+17,1,1,0,0,0,@luciozogno e di cosa si tratta? Non si vede bene (bella la foto). @twitteliali
1.87E+17,1,1,0,0,0,@LvgaMarco mi sa che è fatto apposta! #chegrandeidea
1.96E+17,1,1,0,0,1,"@M5STARANTO #M5Stour #Grillo e dovete continuare così!, siete gli unici a dar voce alla gente comune ed ai cittadini!"
1.87E+17,1,1,0,0,0,"@Madman_85 ma si tifa italia cazzo, bravo"
3.97E+17,1,1,0,0,0,@madofliam bellissima immagine del profilo ti do 10 :)
1.95E+17,1,1,0,0,0,@MalikWife_ ahahahahahah grazieeeee *-* anche il tuo nome è molto molto bello!! :D
3.93E+17,1,1,0,0,0,"@ManfredAustria Ciao Manfred, grazie, sei gentilissimo :))"
1.96E+17,1,1,0,0,1,@marcelloscurria Ben detto condivido e danno a #Grillo anche ottimi assist come #rimborsielettorali che #M5S rifiuta e ora le 400 #autoblu
1.96E+17,1,1,0,0,0,@marcobg io bene e tu ?
1.97E+17,1,1,0,0,0,@MarcoBoccoli grazie Marco...a dopo...
1.95E+17,1,1,0,0,0,"@marcovivanti @themenissue @sannirestuccia @vidaaustera @neovecchiostile #trovatemiunascusa buongiorno a tutti, volo prenotato! :D"
3.93E+17,1,1,0,0,0,@mariabasile2 buongioorno mariiii :-* :-* mi mancate :)
1.89E+17,1,1,0,0,0,@markgonzales34 :) grazie! Notte
1.94E+17,1,1,0,0,0,@MartiRusso madonna quanto sei morbida!! <3 <3 <3
3.96E+17,1,1,0,1,0,@matteo_curti number one da Rocco. Puoi morire felice.
1.94E+17,1,1,0,0,0,@matteowar ahahahahah bellissima :))) dai arriverà anche la G allora :P
1.89E+17,1,1,0,0,0,@mazzmarco4 che amore che è!!!!!!!!!
1.96E+17,1,1,0,0,0,@McMatt98 come ti capisco! Io vorrei rivederlo e abbracciarlo fortissimo! Dirgli quanto gli voglio bene
3.96E+17,1,1,0,0,0,@Melodika82 bella foto . Fa molto relax
1.87E+17,1,1,0,0,0,"@mengonshug Anche tu odi Marta. Oh, ti amo, teiera rosa *-*"
1.87E+17,1,1,0,0,0,@Merda__Man oh yeah!!!!! #beimomenti anche quelli......
1.96E+17,1,1,0,0,1,"@mgloriap @Adryblonde #Grillo #ServizioPubblico sto cominciando a pensare di votarlo, e non l'avevo mai fatto prima"
3.92E+17,1,1,0,0,0,@mjleyoned grazie bellaa c:
1.94E+17,1,1,0,0,0,"@morganafata1 Ohhh!!! Una volta mi racconterai per bene :) Si, mi riguardo ci tengo troppo :*"
1.93E+17,1,1,0,0,0,@MRCannizzaro Auguri dall'Italia !!!
1.97E+17,1,1,0,0,0,@Mrs_Horan__ @Keviiin_no no dai! anche tu? finalmente!!!
1.65E+17,1,1,0,0,1,@mufasa1971 @To_Lo_ @NicolettaCecch Scusa Mario (monti) ma a me la monotonia mi fa star bene !
1.91E+17,1,1,0,0,0,"@NaliOfficial Canzone FANTASTICA!Riesci a trasmettermi molto e hai ancora tanto da dire, non vedo l'ora di ascoltare..ogni tua parola"
1.94E+17,1,1,0,0,0,"@napolux ah, meno male perché io lo segnalo anche a molti amici *fuori* Hagakure :P cc: @marcomassarotto @hagakurelive"
1.54E+17,1,1,0,0,1,@nellina99 Bello veramente azzeccato. Corretto fino alla fine: il prelievo è per Mario Monti e per la Casta.
1.91E+17,1,1,0,0,0,"@Nes1D per forza succedere qualcosa di bello dopo.È una specie di legge cosmica. e poi andrà tutto bene,ne sono più che sicura."
1.93E+17,1,1,0,0,0,"@NicolettaCutuli vabbe' dddai,pensa che dopo esci,TI VIVI LA *TUA* VITA*-----*che facoltà prenderai?:D Io in futuro vorrei prendere economia"
3.93E+17,1,1,0,0,0,@njallsfirstlove si cazzo c'è la devo fare c'è la posso fare!
1.89E+17,1,1,0,0,0,"@NoemiCoppola speriamo :) comunque non lo so ancora, un lavoro che mi faccia sentire soddisfatta di me :)"
3.97E+17,1,1,0,0,0,@not_youuu hahaha :-D
3.97E+17,1,1,0,0,0,@officialpausini Non vedo l'ora!
3.97E+17,1,1,0,0,0,@ohunitedkingdom oh c:
3.92E+17,1,1,0,0,0,@onedautograph aw grazie mille dolcezza <3
1.93E+17,1,1,0,0,0,@OrnellaCataldo @lucamattia05 @rudy_zerbi @laura_cataldo @elisabettanuovo Buonanotte magici. Un abbraccio a tutti voi. #chebellichesiamo
1.88E+17,1,1,0,0,0,@PandemonAcademy buongiorno fratellino (anche se in ritardassimo) :*
3.93E+17,1,1,0,0,0,@PaolaCorb @alessandropaul7 @lucianaco7 no Paolè! mo chiudemo bottega pure noi! ;)) dolce notte Paolè! :))***
1.60E+17,1,1,0,0,1,@pbersani Penso che il Governo Monti stia governando questo Paese in modo ineccepibile! Cosa ne pensa Lei? Un saluto
1.43E+17,1,1,0,0,1,"@pbersani: ""Non mi pento di aver appoggiato la nascita del governo #monti, eravamo a rischio e non mi interessa vincere sulle macerie"""
3.93E+17,1,1,0,0,0,"@pellegiornale grazie ai cittadini, alle istituzioni e loro dipendenti che ogni giorno lavorano per migliorare i servizi. Anche #province"
3.96E+17,1,1,0,0,0,@perfectjdols ** oddio anche ioooooo
3.96E+17,1,1,0,0,0,"@perriemcgdr *la stringe forte a se, cullandola*"
3.96E+17,1,1,0,0,0,@perriesngdr *gli prende le mani* oddio perrie non sai quanto sono felice *si stende sul letto chiude gli occhi* *sorride*
1.62E+17,1,1,0,0,1,"@Pierferdinando Ottimo, puntualizzazione doverosa e autorevole xchè viene dall'UdC poco incline a tentennamenti tattici sul Governo Monti."
1.93E+17,1,1,0,0,1,@pino_fasulo @valy_s #Grillo presta la sua faccia: ciò che altri non fanno. Non troviamo la macchia su tutto quando non c'è. #ultimaparola
3.95E+17,1,1,0,0,0,@prfctvato Buongiorno amore ?
3.97E+17,1,1,0,0,0,@prfljam Di nulla :)
3.92E+17,1,1,0,0,0,@prfzjm wow!!! Cmq anche io sto bn :3
1.46E+17,1,1,0,0,1,@quoquetu sul governo monti si poteva fare di meglio e spero ancora Cmq vedere riccardi e rossi doria li' nn ha prezzo.. #opencampidoglio
1.65E+17,1,1,0,0,1,"@rapportocarelli Ministro #Barca ""grazie al #governo #monti abbiamo evitato la catastrofe economica per il sud italia"" #fisco"
1.92E+17,1,1,0,0,0,@RebeccaCaputo ti amo amore mio! <3
1.65E+17,1,1,0,0,1,@renzi a Otto e Mezzo dopo tre mesi... contento del governo #Monti
1.87E+17,1,1,0,0,0,@RiccardoCicconi io spero ancora un'ultima edizione con un ritorno alle origini e con tutti i vincitori come protagonisti.......
1.32E+17,1,1,0,0,1,@riotta Mario Monti senz'altro. C'è bisogno di un #Ciampi: tecnico che scaldi anche i cuori. Almeno un po'.
1.31E+17,1,1,0,0,1,@riotta mario monti subito!!!!
1.95E+17,1,1,0,0,0,@Robebba201 No no quella! Dio mio quanto ben di dio! *____*
1.87E+17,1,1,0,1,0,@robertobuson vuoi mettere alla prova la nostra intelligenza e bravura? nn sappiamo se siamo all'altezza:)
1.89E+17,1,1,0,0,0,@RobSpera Auguroni anche a te e Marta...Bacioni!!
1.96E+17,1,1,0,0,1,@Rosa_Maria61 #Grillo lo seguo da tantissimi anni..ha aiutato molte persone. ed è coerente molto di più della nostra classe politica
3.92E+17,1,1,0,0,0,@RosyHiddles @ScarlettCavendi Guielmo del Toro... direi ragazze ke questi sn i ruoli perfetti x tom Loki ne è un esempio...
3.93E+17,1,1,0,0,0,@roxangela81 @Kim_twittgold @paoloignaziomar @KettyKSDB @leopardina7 @AntColaninno buonasera a tutti :)
3.92E+17,1,1,0,0,0,"@Roxy_Loves_1D weee rox, tutto bene tu? :)aw ti voglio tanto bene anche io. <3"
3.92E+17,1,1,0,0,0,@sandronesta13 uno dei più grandi di tutti i tempi. perfetto. grazie di cuore #respect
1.96E+17,1,1,0,0,0,@SaraCanducci grazie Sara! Mi è arriva la notifica mentre stavo per spegnere l'iPhone xD notte :*
1.87E+17,1,1,0,0,0,"@sattamelissa anche io..però ci credo.. @KPBofficial sarà decisivo, me lo sento #ForzaMilan"
1.93E+17,1,1,0,0,0,@Secondorosso228 @davidemichigan @apilotto grazie signori............. ma a me piace che posso farci?
1.96E+17,1,1,0,0,1,"@Serv_Pubblico #Grillo fa bene, dopo l'ultima di #Santoro che continua a provocare facendo alludere il #M5S al solito partitino di turno"
3.92E+17,1,1,0,0,0,@Seyna015 http://ww2.sinaimg.cn/mw1024/6af7a535tw1e9rv3vifnxj20uk0m80xf.jpg … NO STO MALE. SONO TROPPO BELLI.
3.97E+17,1,1,0,0,0,"@Sheeranssoul_ AHAHAAHAHAH grazie,per avermelo riferito"
3.93E+17,1,1,0,0,0,@sheloveslea fa paura? hahaha
1.92E+17,1,1,0,0,0,@sheneedspayne a dopo <3
1.86E+17,1,1,0,0,0,"@shesafeandsound Heey bella ragazza, non sai quanto mi puo' piacere la tua icon IUUBHBHJB ti do' un bel 8, spero che vada bene **"
1.89E+17,1,1,0,0,0,@shesmileforyou bene dai :D c'è xfactor *O*
1.97E+17,1,1,0,0,0,@ShivaQueen grazie shiva ci risentiamo per l'edizione del pomeriggio del #meteojacopo
1.91E+17,1,1,0,0,0,@sim1rtp vedi nel male ti è andata bene!! Io pure ho saldato x marsa!!
1.89E+17,1,1,0,0,0,@Simo_Greendayer Loool anche a te! :'D
1.35E+17,1,1,0,1,1,@simonamelani favorevole e contraria al governo di transizione con Mario Monti? :))
3.92E+17,1,1,0,0,0,@SkySport coraggiosa
1.37E+17,1,1,0,0,1,@SkyTg24 #ditelavostra Ci voleva un cambio di stile e di passo! Il Governo Monti farà bene alla nostra autostima .
1.41E+17,1,1,0,0,1,"@SkyTg24 Basta tragedie! C'è bisogno di positività, forza governo #Monti .. Il pensiero crea!!!"
1.44E+17,1,1,0,0,1,@SkyTg24 Costretti al risparmio... ancora...Ma ho fiducia nella manovra e nel governo Monti...Prof. Monti non ci deluda anche lei.
1.96E+17,1,1,0,0,1,@SkyTg24 Sto con #Grillo tutta la vita.
3.92E+17,1,1,0,0,0,@Smile_Sel1D fatto! C;
1.92E+17,1,1,0,0,1,@smilingda Io non ti giudicavo. Ti facevo notare che esiste un programma ben preciso di #Grillo e anche suoi referendum sepolti al senato
1.89E+17,1,1,0,0,0,@Sonounapolla Non e morto nessuno capita a tutti fare sbagli
3.92E+17,1,1,0,0,0,@Sophie_Always owwwwwwww quanti ricordi!!
3.96E+17,1,1,0,1,0,@stefaniami c'era anche Barca con lui in elicottero! Ahahahahah
3.92E+17,1,1,0,0,0,@stylinshivers @rebelljon Posso chiedervi dove le avete prese? Hahaha
1.96E+17,1,1,0,0,0,@Styron_xx asdasdlfk *-* ma grazie tesoro. c:
3.96E+17,1,1,0,0,0,@sunofzarry PIZZA
3.97E+17,1,1,0,0,0,"@SuperFefee non sembra una streghetta,non so neanche io cosa sia.Xó piace."
1.89E+17,1,1,0,0,0,"@SwaagDirection @ddlovato nonono,anche io :D"
3.93E+17,1,1,0,0,0,"@thankuhaz io di reggio calabria, ascolto un pò di tutto :)"
1.91E+17,1,1,0,0,0,"@theblackproject grazie per il remix, bellissimo!"
1.97E+17,1,1,0,0,0,@theyareswag anche io le sto cercando di convincere...male che vada ci andiamo insieme.lol
3.93E+17,1,1,0,0,0,@tomlinsons_eyes ciaoo amoo ? notte a domani asdhgkj
3.92E+17,1,1,0,0,0,@toocurlyhair quello è il problema HAHAH comunque amo la tua icon aw
1.87E+17,1,1,0,0,0,@tragliatella Semplicemente grazie!!!
1.96E+17,1,1,0,0,0,@triunfaryosoy Grazie Wendy:)
3.93E+17,1,1,0,1,0,"@UhiAhiOhi sì, sono proprio una simpatica canaglia. :D"
3.93E+17,1,1,0,0,0,@unicornovolante graziee bellaa
3.97E+17,1,1,0,0,0,@vale_recc ahahahahah che fai??? lol
3.92E+17,1,1,0,0,0,@valeriopino osanna... ci sono voluti 35.000 messicani ma mi hai finalmente risposto senza tag hahahahaha
3.93E+17,1,1,0,0,0,@Valles_Core tonto
1.89E+17,1,1,0,0,0,@VeronicHazza hahaha grazie ** cioè ne sono onorata (?) xD
3.93E+17,1,1,0,0,0,@vieri_bobo we bomber dove giocate le partite di calcetto che vogliamo venirvi a vedere? Zio porcone se sei un bomber
1.64E+17,1,1,0,0,1,"@virgiliofalco più passano i giorni più mi convinco dell'utilità,del senso dello Stato,della professionalità dei ministri del governo #Monti"
1.47E+17,1,1,0,0,1,@VITAnonprofit CLAMOROSO: MARIO MONTI. L'Italia appoggerà la Tobin tax (14/12/2011) Questa è la buona notizia di oggi. #tassalafinanza
1.92E+17,1,1,0,0,0,"@VittorioSilva ,vestirà in modo bizzarro, ma è uno dei giornalisti economici più preparato e intellettualmente onesto che ci siano in Italia"
1.90E+17,1,1,0,0,0,@vivalasimo andrà tutto bene.
1.89E+17,1,1,0,0,0,"@VStaffelli Fiorello è un veramente grandissimo."" dopo il movimento dei forconi, ci sarà il movimento degli stuzzicadenti"". ahahah"
1.89E+17,1,1,0,0,0,@Xabaras_ e comunque @Mystica_Marvel ha le foto più faighe di tutti! *invidia a pacchi* :D
1.97E+17,1,1,0,0,0,@xcesciambella tutto benissimo :) te? anche tu
1.97E+17,1,1,0,0,0,"@xChiaraMalik1D ohh grazie,mi chiamo anna. :)tu??"
1.92E+17,1,1,0,0,0,"@xhoransmile988 Oh,Grazie *-*"
3.97E+17,1,1,0,0,0,@xilovejames hahahahahahah dfhdbsjdsfasd che cosa dolce. :3
1.89E+17,1,1,0,0,0,@xineedtobelieve ndolgbdogbieriog grazie mille :D
1.94E+17,1,1,0,0,0,"@xnickslips eh tra poco anche io! allora ci sentiamo, buonanotte! grazie per la lunga chiacchierata C:"
1.91E+17,1,1,0,0,0,@xsciaobela a dopo amour. x
1.87E+17,1,1,0,0,0,"@xsimplegirl sto uscendo,a dopo <3 :D"
3.97E+17,1,1,0,0,0,"@xsupersic fidati, fidati uu"
1.88E+17,1,1,0,0,0,@YuriNandesBBB Awn! Quanto amor... hihi.
1.91E+17,1,1,0,0,0,@zaynmalik ora venite in italia e mi devi seguire perche io tra un po' piango perche io vi voglio conoscere. vi voglio bene scemi
3.92E+17,1,1,0,0,0,"@zaynsmovie aww, grazie <3 speriamo per il prossimo anno..."
3.97E+17,1,1,0,0,0,@zaynwogdr si anche io ti voglio baciare
1.87E+17,1,1,0,0,0,@ZemyRovski prima o poi grazie a @padremaronno_ avrò anche il dono dell'ubiquezza...@guidaantonella
1.37E+17,1,1,0,0,1,[magari sarò impopolare] Ma vorrei molto che il governo #Monti duri il più possibile. Amo i suoi modi e il suo pensiero. Politico=vecchio.
1.37E+17,1,1,0,0,1,"[vero] “@ludik: grande professor #Monti, nell'aula del Senato: ""Se dovete fare una scelta: ascoltate, non applaudite””"
1.65E+17,1,1,0,0,1,“@agorarai: Lupi: il governo #Monti non ha problemi di consenso e può permettersi misure più dure #agorarai”
